id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
9634,0.0,2012-10-07,,0,,33.9653611,-3.68589688,Subvillage Office,0,Internal,Ijimija,Shinyanga,17,8,Kishapu,Shagihilu,0,,GeoData Consultants Ltd,,,False,0,other,other,other,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,other,unknown,hand pump,hand pump,others
35176,0.0,2011-03-30,Go,1305,Go,36.84293542,-6.201666099999999,Kitaru,0,Wami / Ruvu,Mbuyunu A,Morogoro,5,1,Kilosa,Rubeho,120,True,GeoData Consultants Ltd,VWC,Ga,True,1972,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
19361,50.0,2011-03-17,Private Individual,-10,Da,38.68929417,-6.68570232,Magambo,0,Wami / Ruvu,Muyegeani,Pwani,6,1,Bagamoyo,Vigwaza,40,False,GeoData Consultants Ltd,Company,Ruvu Juu,True,2009,ksb,submersible,submersible,private operator,commercial,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,others
72020,0.0,2013-01-30,Wvt,1357,WVT,34.06388943,-2.98478128,Shule Ya Msingi Dasina A,0,Lake Victoria,Singisa,Shinyanga,17,1,Bariadi,Nkoma,830,True,GeoData Consultants Ltd,Parastatal,,False,2006,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,seasonal,seasonal,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,others
72790,0.0,2013-02-15,Concen,-24,Concen,40.27607321,-10.37966809,Mchangawima,0,Ruvuma / Southern Coast,Miembeni,Mtwara,99,1,Mtwara Rural,Madimba,800,True,GeoData Consultants Ltd,,,False,1999,india mark ii,india mark ii,handpump,vwc,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,functional needs repair
3619,0.0,2011-07-27,Rudep,1142,DWE,31.08802845,-6.2683694,Kwa Abel Chuma,0,Lake Rukwa,Manga Mashariki,Rukwa,15,1,Mpanda,Kasokola,300,True,GeoData Consultants Ltd,VWC,,True,1993,other,other,other,vwc,user-group,never pay,never pay,soft,good,enough,enough,hand dtw,borehole,groundwater,other,other,others
72540,250.0,2013-02-15,Kidp,1215,KIDP,30.17835873,-4.58541997,Kwa Erasto,0,Lake Tanganyika,Cheya,Kigoma,16,2,Kasulu,Murufiti,360,True,GeoData Consultants Ltd,Water authority,Mgandazi,True,1994,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
63906,0.0,2013-01-08,,1538,,34.8632775,-4.74107618,Ramadhan Mang`Ola,0,Internal,Nyangae,Singida,13,2,Singida Rural,Kinyeto,1,True,GeoData Consultants Ltd,VWC,,,1980,other,other,other,vwc,user-group,unknown,unknown,unknown,unknown,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,others
34708,0.0,2011-08-03,,0,,33.63351809,-9.35573638,Kwa Mzee Mwakanena,0,Lake Nyasa,Ndubi,Mbeya,12,4,Rungwe,Kisondela,0,True,GeoData Consultants Ltd,VWC,K,,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
67298,0.0,2013-01-25,Kilimo,1173,Mission,34.98841012,-5.61335814,Shuleni,0,Internal,Hika,Singida,13,3,Manyoni,Makuru,2518,True,GeoData Consultants Ltd,VWC,Mradi wa msahika,True,2010,windmill,wind-powered,wind-powered,vwc,user-group,never pay,never pay,fluoride,fluoride,enough,enough,shallow well,shallow well,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
23578,0.0,2011-07-29,Danida,0,Central government,33.90589821,-9.50505204,Kwa Robert Tukimbula,0,Lake Nyasa,Mwankenja,Mbeya,12,3,Kyela,Ikama,0,True,GeoData Consultants Ltd,VWC,ngamanga water supplied sch,True,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
28655,0.0,2011-03-07,Tanza,1669,Mpang,34.92991243,-9.41136549,none,0,Rufiji,Utilimwani,Iringa,11,4,Njombe,Yakobi,1,True,GeoData Consultants Ltd,VWC,Lutove,False,2000,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
31673,1000.0,2013-03-15,Villagers,1534,Villagers,37.89100511,-4.12602317,Kwa Arobogast,0,Pangani,Kibengele,Kilimanjaro,3,3,Same,Mshewa,20,True,GeoData Consultants Ltd,Water authority,,True,2011,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
36605,0.0,2011-02-27,Nethalan,352,DWE,37.50706906,-6.26992418,Mwembe Tango,0,Wami / Ruvu,Zahanati,Morogoro,5,6,Mvomero,Hembeti,20,True,GeoData Consultants Ltd,VWC,,True,1976,other,other,other,vwc,user-group,never pay,never pay,salty,salty,insufficient,insufficient,shallow well,shallow well,groundwater,other,other,others
65069,50.0,2011-03-17,Idc,680,DWE,35.76307097,-7.15926061,none,0,Rufiji,Migoli,Iringa,11,1,Iringa Rural,Izazi,1,False,GeoData Consultants Ltd,,Migoli,True,1982,gravity,gravity,gravity,unknown,unknown,pay per bucket,per bucket,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,others
28196,200.0,2011-03-27,Mwaya Mn,270,Communit,36.90098454,-7.85354511,Michungwani B,0,Rufiji,Shuleni,Morogoro,5,3,Kilombero,Mang'ula,300,True,GeoData Consultants Ltd,WUA,Mwaya Mn,True,2008,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,others
58059,50.0,2013-02-13,Government Of Tanzania,1505,Government,36.56763396,-5.31077724,Vumilia,0,Internal,Vumilia,Manyara,21,5,Kiteto,Bwagamoyo,253,False,GeoData Consultants Ltd,Water Board,KIUWASSA,False,1997,submersible,submersible,submersible,water board,user-group,pay per bucket,per bucket,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
59749,0.0,2011-08-02,Hesawa,0,DWE,33.36069447,-2.64032917,Shuleni Sekondari Kinango,0,Lake Victoria,Kinango B,Mwanza,19,2,Magu,Nyigogo,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,rainwater harvesting,rainwater harvesting,surface,other,other,functional needs repair
23039,0.0,2011-03-30,World Bank,0,DWE,35.85229408,-5.40467913,Zahanati,0,Internal,Shuleni,Dodoma,1,1,Kondoa,Chemba,0,True,GeoData Consultants Ltd,VWC,Kido,False,0,cemo,other motorpump,motorpump,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional needs repair
45891,0.0,2011-04-08,Kkkt,0,KKKT,33.16287766,-8.95925992,Charles Mwala,0,Lake Rukwa,Shikula,Mbeya,12,6,Mbozi,Ruanda,0,True,GeoData Consultants Ltd,VWC,,False,0,nira/tanira,nira/tanira,handpump,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
36261,0.0,2013-02-20,Danida,948,MACK DONALD CONTRACTOR,35.86298725,-10.5611045,Shuleni,0,Rufiji,Madukani B,Ruvuma,10,5,Namtumbo,Luegu,240,True,GeoData Consultants Ltd,WUG,,True,1999,other,other,other,wug,user-group,pay when scheme fails,on failure,soft,good,dry,dry,shallow well,shallow well,groundwater,other,other,others
1909,0.0,2013-02-14,Dwsp,1359,DWE,34.14372834,-2.92711072,Upendano,0,Lake Victoria,Walagida,Shinyanga,17,1,Bariadi,Lagangabilili,500,True,GeoData Consultants Ltd,WUG,,False,1996,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
1824,500.0,2013-02-11,Danida,1370,TWESA,30.61373912,-3.89878003,Jems,0,Lake Tanganyika,Nyamilembi B,Kigoma,16,1,Kibondo,Rugongowe,250,True,GeoData Consultants Ltd,VWC,Kisogwe /Mkugwa gravity water supply,False,2007,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
60088,0.0,2012-10-19,World Vision,0,World vision,33.78801249,-3.51212614,Tumaini B,0,Internal,Chamani,Shinyanga,17,2,Maswa,Budekwa,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,other,other,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
40704,0.0,2011-08-09,Unicef,530,DWE,37.61374013,-6.75716803,Shuleni,0,Wami / Ruvu,Lukobe,Morogoro,5,5,Morogoro Urban,Kihonda,150,True,GeoData Consultants Ltd,VWC,Mazimbu,True,1981,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,others
65271,0.0,2012-10-11,Rwssp,0,WEDECO,34.21884092,-3.22318082,Faidika A,0,Internal,Kisimani,Shinyanga,17,6,Meatu,Mwandoya,0,True,GeoData Consultants Ltd,WUG,None,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
36169,0.0,2012-10-24,World Vision,0,World vision,32.19410771,-3.26527215,Mwabasabi B,0,Lake Tanganyika,Mwabasabi,Shinyanga,17,5,Bukombe,Ushirika,0,True,GeoData Consultants Ltd,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
35794,20.0,2013-02-23,Jica,1563,Jica,35.56149597,-4.35411499,Mq 1,0,Internal,Gudedeshi,Manyara,21,2,Hanang,Masqaroda,253,True,GeoData Consultants Ltd,VWC,Malama,True,2003,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,rainwater harvesting,rainwater harvesting,surface,communal standpipe,communal standpipe,others
45480,100.0,2013-02-08,,1398,,34.60027035,-5.17660075,Bombani,0,Internal,Mikipa,Singida,13,2,Singida Rural,Naintiri,1,True,GeoData Consultants Ltd,VWC,M,,2000,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,functional needs repair
56668,0.0,2012-10-27,Hesawa,0,DWE,0.0,-2e-08,Kwa Jackson,0,Lake Victoria,Mwaniga,Mwanza,19,2,Magu,Badugu,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
48229,0.0,2011-02-27,Filo,2014,Villa,34.44647626,-9.56083337,none,0,Lake Nyasa,Kidewa,Iringa,11,4,Njombe,Matola,50,True,GeoData Consultants Ltd,VWC,Wiyamb,False,2007,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
28458,0.0,2011-03-06,Villa,1677,Villa,35.11251669,-9.56680663,none,0,Lake Nyasa,Kiwanga Juu,Iringa,11,4,Njombe,Kifanya,60,True,GeoData Consultants Ltd,VWC,Rodosi,False,2011,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
38984,0.0,2012-11-03,Government Of Tanzania,0,Central government,32.97516511,-4.9177511,Zahanati,0,Lake Tanganyika,Upuge A,Tabora,14,3,Uyui,Upuge,0,True,GeoData Consultants Ltd,VWC,Upuge water supply,True,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,others
23515,0.0,2011-03-06,Missi,1694,Missi,35.10230149,-9.54783446,none,0,Lake Nyasa,Mapera,Iringa,11,4,Njombe,Kifanya,15,True,GeoData Consultants Ltd,VWC,Matund,False,1998,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
74029,0.0,2011-04-17,Government Of Tanzania,0,Centr,35.80182738,-4.44221218,Msikitini,0,Internal,Kwankwanya,Dodoma,1,1,Kondoa,Kisese,0,True,GeoData Consultants Ltd,VWC,Mapi,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
41187,0.0,2011-07-18,Tcrs,1127,TCRS,31.21600807,-6.33861792,Kwa Festo Anania,0,Lake Rukwa,Kenswa Mta Wa Kwanza,Rukwa,15,1,Mpanda,Mtapenda,150,False,GeoData Consultants Ltd,Trust,Kenswa,True,1975,gravity,gravity,gravity,trust,commercial,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
59038,600.0,2013-01-26,Isf,824,DWE,29.70131084,-4.85184416,Mwembeni,0,Lake Tanganyika,Kasaka A,Kigoma,16,3,Kigoma Rural,Mngonya,250,True,GeoData Consultants Ltd,WUG,Mkongoro Two,True,2009,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
67845,0.0,2011-07-12,Hesawa,0,HESAWA,31.74869826,-2.44080165,Kilimahewa,0,Lake Victoria,Dodoma,Kagera,18,8,Chato,Kigongo,0,True,GeoData Consultants Ltd,WUA,,True,0,nira/tanira,nira/tanira,handpump,wua,user-group,pay monthly,monthly,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,others
34114,0.0,2013-02-20,Government Of Tanzania,1347,District council,37.61895397,-3.20063414,Kwa Gasper Epifan,0,Pangani,Kiria B,Kilimanjaro,3,1,Rombo,Makiidi,1,True,GeoData Consultants Ltd,Company,Makidi water supply,True,1975,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
951,1000.0,2013-01-21,,1446,,34.57722619,-4.67047998,Memba,0,Internal,Muhongo,Singida,13,2,Singida Rural,Irisya,200,True,GeoData Consultants Ltd,VWC,,,1990,india mark ii,india mark ii,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,functional needs repair
30393,1000.0,2013-03-14,World Vision,1292,World Vision,37.91900788,-4.15308209,Mshewa Primary,0,Pangani,Kisanzuni,Kilimanjaro,3,3,Same,Mshewa,208,True,GeoData Consultants Ltd,Water authority,Tutu,True,1995,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
48593,0.0,2011-07-11,Hesawa,0,DWE,31.45311103,-1.19438963,Kagashani,0,Lake Victoria,Mushasha,Kagera,18,7,Misenyi,Kyaka,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,milky,milky,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,others
64546,10.0,2013-01-23,Gen,76,GEN,39.36259598,-10.30366698,Kwa Binti Chilulu,0,Ruvuma / Southern Coast,Nbc,Lindi,80,23,Lindi Rural,Mtama,1,False,GeoData Consultants Ltd,VWC,GEN Borehole Scheme,False,2011,india mark ii,india mark ii,handpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,others
46485,0.0,2011-03-29,Government Of Tanzania,0,Government,33.45369307,-8.57146063,Mwaja,0,Lake Rukwa,Mbugani,Mbeya,12,1,Chunya,Mbugani,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
66886,2000.0,2011-02-24,Bank,2178,Commu,34.15070419,-9.35647711,none,0,Lake Nyasa,Ipululu,Iringa,11,3,Makete,Lupalilo,0,True,GeoData Consultants Ltd,VWC,Ilevel,False,2009,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
15177,0.0,2013-02-02,Norad,1062,DWE,30.01986234,-4.93916289,Kwa Mbogo,0,Lake Tanganyika,Mibangani B,Kigoma,16,3,Kigoma Rural,Kandaga,340,True,GeoData Consultants Ltd,VWC,Nyanganga water project,True,1994,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
40507,0.0,2013-01-20,Dwsp,0,DWE,0.0,-2e-08,Idahilo,0,Lake Victoria,Itilima,Shinyanga,17,1,Bariadi,Lugulu,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
57072,100.0,2013-02-01,Norad,861,DWE,29.78638013,-4.98845234,Kwa Kengwa,0,Lake Tanganyika,Mwamk,Kigoma,16,3,Kigoma Rural,Simbo,500,True,GeoData Consultants Ltd,VWC,Kaseke water project,True,1987,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe multiple,communal standpipe,functional needs repair
11389,0.0,2013-01-31,Lga,391,LGA,39.12647805,-10.83494303,Bombani,0,Ruvuma / Southern Coast,Somanga,Mtwara,90,33,Masasi,Lulindi,63,True,GeoData Consultants Ltd,VWC,,True,2007,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,other,other,functional needs repair
66524,0.0,2011-07-12,Ndrdp,0,DED,30.66533824,-2.53867637,Rusabi,0,Lake Victoria,Ruganzo A,Kagera,18,30,Ngara,Kibimba,0,True,GeoData Consultants Ltd,VWC,Kumsasa  spring source,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
7387,200.0,2011-03-29,Irish Ai,281,DWE,36.89417169,-7.81525792,Ushirikiano,0,Rufiji,Bokera,Morogoro,5,3,Kilombero,Mkula,50,True,GeoData Consultants Ltd,WUA,Mwanihan,True,2003,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
74031,0.0,2011-03-31,Government Of Tanzania,0,Government,33.28225795,-8.70601064,Itete P/S,0,Lake Rukwa,Mabangala,Mbeya,12,1,Chunya,Ifumbo,0,True,GeoData Consultants Ltd,VWC,,True,0,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
50626,0.0,2011-04-17,Water,0,DWE,35.94835587,-4.70835038,Matibwi,0,Internal,Matibwi,Dodoma,1,1,Kondoa,Pahi,0,True,GeoData Consultants Ltd,VWC,Dudu,False,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional needs repair
38179,1000.0,2011-02-27,Twe,2049,TWE,34.4424042,-9.57712,none,0,Lake Nyasa,Magongolo,Iringa,11,4,Njombe,Matola,20,True,GeoData Consultants Ltd,VWC,Songwi,False,2006,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,others
72266,0.0,2013-04-03,I.E.C,1312,I.E.C,36.96545385,-3.34243236,Mazao,0,Pangani,Ulkusare,Arusha,2,7,Meru,Kikatiti,1500,True,GeoData Consultants Ltd,VWC,,False,2008,submersible,submersible,submersible,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,others
33177,0.0,2013-03-02,Government Of Tanzania,1359,District council,37.61925052,-3.23072298,Kwa Mraira,0,Pangani,Kibosou,Kilimanjaro,3,1,Rombo,Keni  Alleni,1,True,GeoData Consultants Ltd,Company,New keni Awater supply,True,1980,gravity,gravity,gravity,company,commercial,pay monthly,monthly,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,others
